election_year,smd_id,external_id,candidate_name,votes,vote_share,ranking,winner,write_in_winner,margin_of_victory,margin_of_victory_percentage,num_candidates,total_votes
2020,smd_1B01,,Write-in,39,0.042437431991294884,2.0,False,False,-841,-0.9151251360174102,2,919
2020,smd_1B02,0bd920343d4299138461b9c5976e591b0fbdc9bf7544f2e6cc1882b7,Dan Orlaskey,1081,0.9608888888888889,1.0,True,False,1037.0,0.9217777777777778,2,1125
2020,smd_1B02,,Write-in,44,0.03911111111111111,2.0,False,False,-1037,-0.9217777777777778,2,1125
2020,smd_1B03,e2028436346d6caa9a9f5e531ae8153e764442cd2eab88a876117eff,Muhsin Boe Umar,585,0.9574468085106383,1.0,True,False,559.0,0.9148936170212767,2,611
2020,smd_1B03,,Write-in,26,0.0425531914893617,2.0,False,False,-559,-0.9148936170212767,2,611
2020,smd_1B04,8db791506eb3d616993a532a9cf4bf1b62868af9247926afd8b7737c,Deborah R. Thomas,552,0.5168539325842697,1.0,True,False,46.0,0.04307116104868919,3,1068
2020,smd_1B04,6345e8fd381c5af56d66b1e577bb7588009ba8030fdb1e1e969eacba,Karen Gaal,506,0.4737827715355805,2.0,False,False,-46,-0.04307116104868919,3,1068
2020,smd_1B04,,Write-in,10,0.009363295880149813,3.0,False,False,-542,-0.5074906367041199,3,1068
2020,smd_1B05,176b5aec31a0d63d67106739b8de6058156e9444fc1e397ea34d914c,Victoria Sanchez,730,0.7635983263598326,1.0,True,False,517.0,0.5407949790794979,3,956
2020,smd_1B05,45b9b5a55fb026331465318c13aeb9fa0cdaed6b251a6fbd0566cb21,Alan Kensek Jr.,213,0.22280334728033474,2.0,False,False,-517,-0.5407949790794979,3,956
2020,smd_1B05,,Write-in,13,0.013598326359832637,3.0,False,False,-717,-0.75,3,956
2020,smd_1B06,4ba297a8cbc91184dd4752f73e27175838d54560991a8a7e82b3d939,Judy Kay Floy,698,0.94579945799458,1.0,True,False,658.0,0.89159891598916,2,738
2020,smd_1B06,,Write-in,40,0.05420054200542006,2.0,False,False,-658,-0.89159891598916,2,738
2020,smd_1B07,01dac5bbaeb4dc923bc53d7f7af9503aaf37aff1e06c3dda10461e3e,Max Ewart,507,0.9441340782122905,1.0,True,False,477.0,0.8882681564245809,2,537
2020,smd_1B07,,Write-in,30,0.055865921787709494,2.0,False,False,-477,-0.8882681564245809,2,537
2020,smd_1B08,7c0dd7bccfb65c5949c37707e6f95117cfc8cef0ee9db2ab3da5b67c,Eric Behna,511,0.5997652582159625,1.0,True,False,199.0,0.23356807511737093,3,852
2020,smd_1B08,2e3f964d5a0281d64e7b61ade3632423672efb221e8db9032095cd82,Joshua Ryan Mater,312,0.36619718309859156,2.0,False,False,-199,-0.23356807511737093,3,852
2020,smd_1B08,,Write-in,29,0.03403755868544601,3.0,False,False,-482,-0.5657276995305165,3,852
2020,smd_1B09,2a0055d824ea98939d8466a81d675564276580742bec26972443b9e4,James A. Turner,782,0.9342891278375149,1.0,True,False,727.0,0.8685782556750299,2,837
2020,smd_1B09,,Write-in,55,0.06571087216248507,2.0,False,False,-727,-0.8685782556750299,2,837
2020,smd_1B10,e65b26b44b516da821f997593a5a302f7a15480199c4aa94e127acdb,Daniel Delaney,180,0.994475138121547,1.0,True,False,179.0,0.988950276243094,2,181
2020,smd_1B10,,Write-in,1,0.0055248618784530384,2.0,False,False,-179,-0.988950276243094,2,181
2020,smd_1B11,18b277ce4a158c8065202fdf30f8ec0de0322d027569dadf9fc182f1,Robb Hudson,642,0.9727272727272728,1.0,True,False,624.0,0.9454545454545455,2,660
2020,smd_1B11,,Write-in,18,0.02727272727272727,2.0,False,False,-624,-0.9454545454545455,2,660
2020,smd_1B12,a64afd7bcefdcefabbb1253214306d7274cc5ef7cd7bc49c2af87040,Sabel Harris,749,0.5860719874804382,1.0,True,False,368.0,0.2879499217527387,4,1278
2020,smd_1B12,d22f5e9a3607f828b458f6c5708398c80b2615180589b7e57f0cfbd6,Michael (Mike) Singer,381,0.2981220657276995,2.0,False,False,-368,-0.2879499217527387,4,1278
2020,smd_1B12,c4644fb7cf83ff995a9b5f3ae2b4a075aa803e6be400a416628fe5a2,Dan Wittels,132,0.10328638497652583,3.0,False,False,-617,-0.4827856025039124,4,1278
2020,smd_1B12,,Write-in,16,0.012519561815336464,4.0,False,False,-733,-0.5735524256651018,4,1278
2020,smd_1C01,43c15b5a263c4483167727b04cc7c5bd9284e213e96d6d782fc13845,Amir Irani,990,0.9639727361246349,1.0,True,False,953.0,0.9279454722492697,2,1027
2020,smd_1C01,,Write-in,37,0.03602726387536514,2.0,False,False,-953,-0.9279454722492697,2,1027
2020,smd_1C02,6682dca4043b02de32da3796d5068fc4dec423b05a74022eefda17d5,Celeste Carano,962,0.9581673306772909,1.0,True,False,920.0,0.9163346613545817,2,1004
2020,smd_1C02,,Write-in,42,0.04183266932270916,2.0,False,False,-920,-0.9163346613545817,2,1004
2020,smd_1C03,2765c3be20ccd16e48b56405d77c225d1ee280bdc16a64d100191c80,Peter Wood,522,0.5127701375245579,1.0,True,False,272.0,0.2671905697445972,4,1018
2020,smd_1C03,2298a47577e82b501fb6689bbc22844d3d9e285e1f5f876efcaf30de,Ted Guthrie,250,0.2455795677799607,2.0,False,False,-272,-0.2671905697445972,4,1018
2020,smd_1C03,174a720925c41e03c106d76ad84950217a67a8f4a79c23cfebea12f1,Elias Benda,235,0.23084479371316308,3.0,False,False,-287,-0.28192534381139484,4,1018
2020,smd_1C03,,Write-in,11,0.010805500982318271,4.0,False,False,-511,-0.5019646365422397,4,1018
2020,smd_1C04,0494c218fdc827e25dd067c44fd85abeddf6bf8e458bb02bb66fcacb,Meghan Faulkner,757,0.7074766355140187,1.0,True,False,454.0,0.4242990654205608,3,1070
2020,smd_1C04,631c2af522803d2f4a61db15579b15b35261bb5bd710e5d8b2d973bf,John Zottoli,303,0.28317757009345795,2.0,False,False,-454,-0.4242990654205608,3,1070
2020,smd_1C04,,Write-in,10,0.009345794392523364,3.0,False,False,-747,-0.6981308411214954,3,1070
2020,smd_1C05,a2d870742cb2c205d74aaefddd55393aebc846440624bfd632cb3c7d,Zack Gold,836,0.9631336405529954,1.0,True,False,804.0,0.9262672811059909,2,868
2020,smd_1C05,,Write-in,32,0.03686635944700461,2.0,False,False,-804,-0.9262672811059909,2,868
2020,smd_1C06,91aefec1aff88b343c6dda7cee5b09de842859d35ab777d7beaa1fe0,Benjamin Hart Butz,970,0.9738955823293173,1.0,True,False,944.0,0.9477911646586346,2,996
2020,smd_1C06,,Write-in,26,0.02610441767068273,2.0,False,False,-944,-0.9477911646586346,2,996
2020,smd_1C07,66b466e73be2b87577deb2c42aa0a2bf9db964918c8293fcabd1b19e,Japer Bowles,920,0.9311740890688259,1.0,True,False,852.0,0.8623481781376519,2,988
2020,smd_1C07,,Write-in,68,0.06882591093117409,2.0,False,False,-852,-0.8623481781376519,2,988
2020,smd_1C08,1586c52752ed8ab4be3a90075ec9ac71bb44faf008b85c6681ef9ec7,Fiona Clem,697,0.7383474576271186,1.0,True,False,458.0,0.4851694915254237,3,944
2020,smd_1C08,7dcca3a75aadc9797b64e4906a8fbb11cc6be2a6a8089e16ec3d908e,Chris Jackson,239,0.2531779661016949,2.0,False,False,-458,-0.4851694915254237,3,944
2020,smd_1C08,,Write-in,8,0.00847457627118644,3.0,False,False,-689,-0.7298728813559322,3,944
2020,smd_1D01,76c72019a0434d2a54086267647f3de4a9bee92163b4728ca87ef1f4,Jason Hamacher,808,0.9351851851851852,1.0,True,False,752.0,0.8703703703703705,2,864
2020,smd_1D01,,Write-in,56,0.06481481481481481,2.0,False,False,-752,-0.8703703703703705,2,864
2020,smd_1D02,739ba2537d0ca4ecda26a063c64a49d2a294e7ae11071f02045294ae,Robin Sandenburgh,469,0.9650205761316872,1.0,True,False,452.0,0.9300411522633745,2,486
2020,smd_1D02,,Write-in,17,0.03497942386831276,2.0,False,False,-452,-0.9300411522633745,2,486
2020,smd_1D03,1594e9ca85c1e0d832e433f7cb4eba711c65f44ed86b80795b760d88,Jack McKay,980,0.9297912713472486,1.0,True,False,906.0,0.8595825426944972,2,1054
2020,smd_1D03,,Write-in,74,0.07020872865275142,2.0,False,False,-906,-0.8595825426944972,2,1054
2020,smd_1D04,a5f49d8f04c6f262ead2b0e8cb27e26f7dffb8d0a28145d2039384d4,Matthew Brandeburg,624,0.9497716894977168,1.0,True,False,591.0,0.8995433789954337,2,657
2020,smd_1D04,,Write-in,33,0.0502283105022831,2.0,False,False,-591,-0.8995433789954337,2,657
2020,smd_1D05,def6e09a6e8d81cdb6c18c9ec97adb5f1afb57a228a766c11654b953,Chelsea A. Allinger,864,0.9546961325966851,1.0,True,False,823.0,0.9093922651933701,2,905
2020,smd_1D05,,Write-in,41,0.045303867403314914,2.0,False,False,-823,-0.9093922651933701,2,905
2020,smd_2A01,,Write-in,33,1.0,1.0,True,True,0,0.0,1,33
2020,smd_2A02,70958e9120e380697dc3bfab9559e284d88a0e2eed9989efab104885,Joel Causey,542,0.9525483304042179,1.0,True,False,515.0,0.9050966608084359,2,569
2020,smd_2A02,,Write-in,27,0.04745166959578207,2.0,False,False,-515,-0.9050966608084359,2,569
2020,smd_2A03,c2c524f2e484a7608644f98f50630ce795042e51d4dbd8f5eb691cb2,"Trupti ""Trip"" J. Patel",291,0.5252707581227437,1.0,True,False,33.0,0.05956678700361012,3,554
2020,smd_2A03,c714b05e12b27c5d27409f2a98cec1cfca4fae8d08e405d7555b633b,John P. George,258,0.4657039711191336,2.0,False,False,-33,-0.05956678700361012,3,554
2020,smd_2A03,,Write-in,5,0.009025270758122744,3.0,False,False,-286,-0.516245487364621,3,554
2020,smd_2A04,,Write-in,221,1.0,1.0,True,True,0,0.0,1,221
2020,smd_2A05,,Write-in,51,1.0,1.0,True,True,0,0.0,1,51
2020,smd_2A06,635022c476ecc916af026fc712f3bfb2fae61055b9b948e8ae04eab8,Jeri Epstein,467,0.9688796680497925,1.0,True,False,452.0,0.9377593360995851,2,482
2020,smd_2A06,,Write-in,15,0.03112033195020747,2.0,False,False,-452,-0.9377593360995851,2,482
2020,smd_2A07,,Write-in,27,1.0,1.0,True,True,0,0.0,1,27
2020,smd_2A08,,Write-in,13,1.0,1.0,True,True,0,0.0,1,13
2020,smd_2B01,1a650aaca362a875e624fd673b0d6106388ef1e8d65ea2cc80a61a6a,Margaret Ellen Roggensack,424,0.5189718482252142,1.0,True,False,41.0,0.05018359853121179,3,817
2020,smd_2B01,af4fea37edb2a3b76c69b3f5ffb440f76ef143e97370b884cbf66e99,Matthew H. Sampson,383,0.46878824969400246,2.0,False,False,-41,-0.05018359853121179,3,817
2020,smd_2B01,,Write-in,10,0.012239902080783354,3.0,False,False,-414,-0.5067319461444308,3,817
2020,smd_2B02,116b6b89793e18293a6e4ff88dea97f2f49cc1e3f15945c0426085fe,Daniel Warwick,542,0.9312714776632303,1.0,True,False,502.0,0.8625429553264605,2,582
2020,smd_2B02,,Write-in,40,0.06872852233676977,2.0,False,False,-502,-0.8625429553264605,2,582
2020,smd_2B03,c48aeb6656268db62499e221114ee23fa7584315b6338bc56a318b7d,Robin Nunn,574,0.7166042446941323,1.0,True,False,352.0,0.43945068664169784,3,801
2020,smd_2B03,4ddf6c06d61f74162dbd1c784912f680abde9ad6f875bb689965d903,Yousef K Bashir,222,0.27715355805243447,2.0,False,False,-352,-0.43945068664169784,3,801
2020,smd_2B03,,Write-in,5,0.006242197253433208,3.0,False,False,-569,-0.7103620474406991,3,801
2020,smd_2B04,a02827108c417f2ba4e1d696feb3f6fdbfc4a3049a6388c8ac97e193,Moshe 'Mo' Pasternak,561,0.5425531914893617,1.0,True,False,99.0,0.0957446808510638,3,1034
2020,smd_2B04,13d2f6ec5a98130f08b018f857d506b3c0decd9346ac5c52efaf1309,Diane C. Quinn,462,0.44680851063829785,2.0,False,False,-99,-0.0957446808510638,3,1034
2020,smd_2B04,,Write-in,11,0.010638297872340425,3.0,False,False,-550,-0.5319148936170213,3,1034
2020,smd_2B05,12dad0ab85cd3c3b4749c5b9a0b1b452621f78192db5d4625a99e727,William Herbig,693,0.9638386648122392,1.0,True,False,667.0,0.9276773296244785,2,719
2020,smd_2B05,,Write-in,26,0.03616133518776078,2.0,False,False,-667,-0.9276773296244785,2,719
2020,smd_2B06,dec5c3758b036e5c004d9c3588deef536c6cdd958d79e31e5da68b05,Mike Silverstein,575,0.7457846952010376,1.0,True,False,390.0,0.5058365758754864,3,771
2020,smd_2B06,02028158878e26095d1874b928ff39e1a21789403a6966051e8dc4c0,Cameron Powell,185,0.23994811932555124,2.0,False,False,-390,-0.5058365758754864,3,771
2020,smd_2B06,,Write-in,11,0.014267185473411154,3.0,False,False,-564,-0.7315175097276265,3,771
2020,smd_2B07,a605cc0c5e35be14db66277d133dea7c0061489a19ccc2bf92f80037,Michael Scott McKernan,688,0.943758573388203,1.0,True,False,647.0,0.887517146776406,2,729
2020,smd_2B07,,Write-in,41,0.056241426611796985,2.0,False,False,-647,-0.887517146776406,2,729
2020,smd_2B08,bcbebb0d34fae44d38d709bd1440c33185b6b0fc51060bc417ef89bc,Matthew Holden,826,0.971764705882353,1.0,True,False,802.0,0.943529411764706,2,850
2020,smd_2B08,,Write-in,24,0.02823529411764706,2.0,False,False,-802,-0.943529411764706,2,850
2020,smd_2B09,7b8711cca558cd662d8e904594bb53ba08e71c23628398b587554332,Kyle Mulhall,777,0.6437448218724109,1.0,True,False,353.0,0.2924606462303231,3,1207
2020,smd_2B09,b32e46bfeaca4a6666a7e490958a157d4eb657bc008dd52d5ec1278d,Ed Hanlon,424,0.3512841756420878,2.0,False,False,-353,-0.2924606462303231,3,1207
2020,smd_2B09,,Write-in,6,0.004971002485501243,3.0,False,False,-771,-0.6387738193869097,3,1207
2020,smd_2C01,22ff705632321239c54e3a20500719c925e84f0bf19923ae08876d0b,Michael D. Shankle,691,0.9677871148459384,1.0,True,False,668.0,0.9355742296918768,2,714
2020,smd_2C01,,Write-in,23,0.03221288515406162,2.0,False,False,-668,-0.9355742296918768,2,714
2020,smd_2C02,098055c5cb4a1ea1dc0c569d4c0e9373de97553e88c798a69341fbd9,Elizabeth Miske,504,0.7987321711568938,1.0,True,False,389.0,0.6164817749603803,3,631
2020,smd_2C02,b4dd45f640823e9f94282c0c651ce02c982c291373c067e8142bd90b,Will Mascaro,115,0.18225039619651348,2.0,False,False,-389,-0.6164817749603803,3,631
2020,smd_2C02,,Write-in,12,0.01901743264659271,3.0,False,False,-492,-0.779714738510301,3,631
2020,smd_2C03,44fe8701ccf13b491faa651b8b86b7a6fdb83e55be23a3bf008db9d8,Gigi Nelson,531,0.9550359712230215,1.0,True,False,506.0,0.9100719424460431,2,556
2020,smd_2C03,,Write-in,25,0.044964028776978415,2.0,False,False,-506,-0.9100719424460431,2,556
2020,smd_2D01,8d5f2c2af7fdff5be0c793a3dc9a0f621d19fc7073b4b713603dddf6,Ashley Warren,395,0.6717687074829932,1.0,True,False,220.0,0.3741496598639456,3,588
2020,smd_2D01,f64f257d80e488c3269d13cab2586a812f5d225a0030b6a19ef6c5ce,Thomas McDonough,175,0.2976190476190476,2.0,False,False,-220,-0.3741496598639456,3,588
2020,smd_2D01,,Write-in,18,0.030612244897959183,3.0,False,False,-377,-0.641156462585034,3,588
2020,smd_2D02,,Write-in,166,1.0,1.0,True,True,0,0.0,1,166
2020,smd_2E01,ce024f53da52d3770a332986227d1ab87c1e151878ecf24c79179396,Kishan Putta,605,0.942367601246106,1.0,True,False,568.0,0.8847352024922119,2,642
2020,smd_2E01,,Write-in,37,0.05763239875389408,2.0,False,False,-568,-0.8847352024922119,2,642
2020,smd_2E02,4c2229aaa4bdc85aea34d9d2113207f38a05da741c39c236a73a3388,Jenny Mitchell,276,0.5054945054945055,1.0,True,False,14.0,0.025641025641025605,3,546
2020,smd_2E02,2f602259b3be0ea77604f12986bdf6fac3544366ba410097f232dd66,"Christopher ""Topher"" Mathews",262,0.47985347985347987,2.0,False,False,-14,-0.025641025641025605,3,546
2020,smd_2E02,,Write-in,8,0.014652014652014652,3.0,False,False,-268,-0.4908424908424908,3,546
2020,smd_2E03,5d96e90c11ee7fe06100d3cc84469d26ddc166f3f71dc383449994e5,Rick Murphy,495,0.9519230769230769,1.0,True,False,470.0,0.9038461538461537,2,520
2020,smd_2E03,,Write-in,25,0.04807692307692308,2.0,False,False,-470,-0.9038461538461537,2,520
2020,smd_2E04,57285ff65f999411191c65d6fdc59abe8f4a1984269178437f41c735,Anna Landre,6,1.0,1.0,True,False,6.0,1.0,2,6
2020,smd_2E04,,Write-in,0,0.0,2.0,False,False,-6,-1.0,2,6
2020,smd_2E05,90adb0737ce15f310978b24d43989dcfa75390bf69d3b98bb03d5ee5,Lisa Palmer,413,0.9560185185185185,1.0,True,False,394.0,0.912037037037037,2,432
2020,smd_2E05,,Write-in,19,0.04398148148148148,2.0,False,False,-394,-0.912037037037037,2,432
2020,smd_2E06,a2f6c2b628e8902c6039bfd69296cdb5d0afef62473a529a91706426,Gwendolyn Lohse,617,0.8304172274562585,1.0,True,False,500.0,0.6729475100942127,3,743
2020,smd_2E06,52c86a5280f939c646442393f2c32f5b0ee7fd3ad975a9b4e9c61e3f,Matthew O'Donnell,117,0.15746971736204576,2.0,False,False,-500,-0.6729475100942127,3,743
2020,smd_2E06,,Write-in,9,0.012113055181695828,3.0,False,False,-608,-0.8183041722745626,3,743
2020,smd_2E07,6da6daf6c25766b2fb1a4160217c9d0ab1e7bc5454f7f75cedc629d8,Elizabeth H. Miller,744,0.9776609724047306,1.0,True,False,727.0,0.9553219448094612,2,761
2020,smd_2E07,,Write-in,17,0.022339027595269383,2.0,False,False,-727,-0.9553219448094612,2,761
2020,smd_2E08,,Write-in,13,1.0,1.0,True,True,0,0.0,1,13
2020,smd_2F01,86fd8f2925a551e7b39f4f500f9d3d65644e517e9a2ddddfe69292a4,Brian Romanowski,788,0.9680589680589681,1.0,True,False,762.0,0.9361179361179361,2,814
2020,smd_2F01,,Write-in,26,0.03194103194103194,2.0,False,False,-762,-0.9361179361179361,2,814
2020,smd_2F02,7392352d1613ab3ede467b9c94fa821e3e8bdadc1867a147ca9492d6,John Guggenmos,713,0.9753761969904241,1.0,True,False,695.0,0.9507523939808482,2,731
2020,smd_2F02,,Write-in,18,0.024623803009575923,2.0,False,False,-695,-0.9507523939808482,2,731
2020,smd_2F03,cd34e8739f041026efb8d2f49e86951b4ec7316d84d8c6ce2e4a4258,Michelle Yan,834,0.9686411149825784,1.0,True,False,807.0,0.9372822299651569,2,861
2020,smd_2F03,,Write-in,27,0.0313588850174216,2.0,False,False,-807,-0.9372822299651569,2,861
2020,smd_2F04,1bce58ab59c8bfd3a49f175444eba271dddf43cce2dc842d65af1d0c,John Fanning,842,0.9767981438515081,1.0,True,False,822.0,0.9535962877030162,2,862
2020,smd_2F04,,Write-in,20,0.02320185614849188,2.0,False,False,-822,-0.9535962877030162,2,862
2020,smd_2F05,73ce04084b39928b372c8a08df9b444a9747aa821a478602300179cf,Sherene Joseph,515,0.8213716108452951,1.0,True,False,412.0,0.6570972886762361,3,627
2020,smd_2F05,3c5572484a217c16def3432b3a40a0176f03129fccf2c6e52165c78d,Ron Rubin,103,0.16427432216905902,2.0,False,False,-412,-0.6570972886762361,3,627
2020,smd_2F05,,Write-in,9,0.014354066985645933,3.0,False,False,-506,-0.8070175438596492,3,627
2020,smd_2F06,60865276372a4e69205cac309d782c625e30f6c5af98483143aeffff,Ian Simon,876,0.9636963696369637,1.0,True,False,843.0,0.9273927392739274,2,909
2020,smd_2F06,,Write-in,33,0.036303630363036306,2.0,False,False,-843,-0.9273927392739274,2,909
2020,smd_2F07,ddb4ae8b124abb7e2589ff9e79a1f09c4c1f56b32de59a1af5a37863,Rehana Mohammed,456,0.6342141863699583,1.0,True,False,200.0,0.2781641168289291,3,719
2020,smd_2F07,b540b9ea9dafed65ac0f2c9b9d7c826694943f9738833698df8d0733,Kevin J Sylvester,256,0.3560500695410292,2.0,False,False,-200,-0.2781641168289291,3,719
2020,smd_2F07,,Write-in,7,0.009735744089012517,3.0,False,False,-449,-0.6244784422809457,3,719
2020,smd_2F08,61e3efded15f150c9e6367b354ae4982da2ffd966f1920570ea90475,Alexandra Bailey,304,0.5577981651376147,1.0,True,False,68.0,0.12477064220183487,3,545
2020,smd_2F08,a5c971cd2c60f384a3cb4a599c5b3987ec4d3408bb02c9a4923b434c,Janice Ferebee,236,0.43302752293577984,2.0,False,False,-68,-0.12477064220183487,3,545
2020,smd_2F08,,Write-in,5,0.009174311926605505,3.0,False,False,-299,-0.5486238532110093,3,545
2020,smd_3B01,6007a8f03ba8cc0e603114ff61b86f862b9bffd46bc04a6869bf57d0,Ann Lane Mladinov,733,0.9569190600522193,1.0,True,False,700.0,0.9138381201044385,2,766
2020,smd_3B01,,Write-in,33,0.04308093994778068,2.0,False,False,-700,-0.9138381201044385,2,766
2020,smd_3B02,22c170b0b8be1b102cf904f7974caf075c7ec4204a3a04c3ecc32f15,Jackie  Blumenthal,685,0.958041958041958,1.0,True,False,655.0,0.916083916083916,2,715
2020,smd_3B02,,Write-in,30,0.04195804195804196,2.0,False,False,-655,-0.916083916083916,2,715
2020,smd_3B03,b12418d8f519fe727beae2e761a93e8df3eda463cd455e8c9c230e00,Melissa Lane,755,0.9617834394904459,1.0,True,False,725.0,0.9235668789808917,2,785
2020,smd_3B03,,Write-in,30,0.03821656050955414,2.0,False,False,-725,-0.9235668789808917,2,785
2020,smd_3B04,1893d7d3856f2778d0a5f9ddc2271cf3c42553efd104078f1bbffc79,Elizabeth J Elson,875,0.936830835117773,1.0,True,False,816.0,0.873661670235546,2,934
2020,smd_3B04,,Write-in,59,0.06316916488222699,2.0,False,False,-816,-0.873661670235546,2,934
2020,smd_3B05,cef849214f5ca53b30f3d1adff7cb0e16766f0888d1f934861b64e66,Brian G Turmail,785,0.965559655596556,1.0,True,False,757.0,0.931119311193112,2,813
2020,smd_3B05,,Write-in,28,0.03444034440344403,2.0,False,False,-757,-0.931119311193112,2,813
2020,smd_3C01,480930d1f3b6818c1fd72257819f079969b2dbee1c2a2a70168472c0,Lee Brian Reba,755,0.9425717852684145,1.0,True,False,709.0,0.8851435705368289,2,801
2020,smd_3C01,,Write-in,46,0.05742821473158552,2.0,False,False,-709,-0.8851435705368289,2,801
2020,smd_3C02,da81916bf5e32a2d8cc7d6cf2010f16be1ef90b6d9c0629e0e0d0205,Jason Fink,963,0.9563058589870904,1.0,True,False,919.0,0.9126117179741808,2,1007
2020,smd_3C02,,Write-in,44,0.04369414101290963,2.0,False,False,-919,-0.9126117179741808,2,1007
2020,smd_3C03,ba13045e1d8570fa0857096b5f9412c87e7dfe10d221a4212f0d9867,Janell Pagats,847,0.9646924829157175,1.0,True,False,816.0,0.929384965831435,2,878
2020,smd_3C03,,Write-in,31,0.03530751708428246,2.0,False,False,-816,-0.929384965831435,2,878
2020,smd_3C04,7cb4a9054cdaff7275263b606233161cc60aa693203a45ba6dff46f9,Beau Finley,818,0.9714964370546318,1.0,True,False,794.0,0.9429928741092637,2,842
2020,smd_3C04,,Write-in,24,0.028503562945368172,2.0,False,False,-794,-0.9429928741092637,2,842
2020,smd_3C05,a006b3e50e8629a482101a6011fc58fc5bbbc0c8f958d9752b14d3ca,Sauleh A Siddiqui,577,0.4804329725228976,1.0,True,False,44.0,0.03663613655287257,4,1201
2020,smd_3C05,a98627093c5efabd46961a18940a348c2f0cc04c4e478228f38ed05e,Trish Berman,533,0.443796835970025,2.0,False,False,-44,-0.03663613655287257,4,1201
2020,smd_3C05,97481c7d60fe73bda179711b5881b8131b0b988759bbbe84953efaf5,Meena Aladdin,85,0.07077435470441298,3.0,False,False,-492,-0.40965861781848456,4,1201
2020,smd_3C05,,Write-in,6,0.004995836802664446,4.0,False,False,-571,-0.4754371357202331,4,1201
2020,smd_3C06,d348fc1faaefe090fbe3ffad369142f2fcd095b5aa9c9672dc60b6ea,Adam M. Hoyt,867,0.9774520856820744,1.0,True,False,847.0,0.9549041713641488,2,887
2020,smd_3C06,,Write-in,20,0.02254791431792559,2.0,False,False,-847,-0.9549041713641488,2,887
